failure_id,trial_id,source_trial_id,robustness_family,replay_mode,transformation_id,mitigation_id,source_model_id,model_id,payload_name,prompt_category,segment_index,failure_category,failure_mechanism,mechanism_basis,mechanism_scope,first_differing_position,expected_token_id,recovered_token_id,expected_rank,recovered_rank,alphabet_size_B,recovered_rank_out_of_bound,token_length_changed,rank_length_changed,context_sha256,boundary_start_offset,boundary_end_offset,divergence_fields_availability
failure__2cff58053b9b1471e2fa1dad,revision_v1_robustness_v2_payload_fidelity_v2__b7c450230e8158ed5db0,revision_v1_primary_v2_payload_fidelity_v2__3689081bb5c4511b1c87,raw_transmission,transformed_text_retokenized,character_insertion,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_004,personal_narrative_blog,7,raw_transmission,content_edit_tokenization_divergence,character_insertion,descriptive_first_divergence_not_causal_proof,5,4529.0,18608.0,16,2267.0,16,True,False,False,1c6eacf30c081f862e472155f17a3cb5c87d9f1bff6a59f043ebd9bd645bc049,0,8,recorded
failure__ddfc9ba53efb055ef3030b34,revision_v1_robustness_v2_payload_fidelity_v2__5e5faa2cbcc844a5d224,revision_v1_primary_v2_payload_fidelity_v2__3689081bb5c4511b1c87,raw_transmission,transformed_text_retokenized,character_deletion,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_004,personal_narrative_blog,1,raw_transmission,content_edit_tokenization_divergence,character_deletion,descriptive_first_divergence_not_causal_proof,3,9522.0,35047.0,15,320.0,16,True,False,False,1c6eacf30c081f862e472155f17a3cb5c87d9f1bff6a59f043ebd9bd645bc049,0,8,recorded
failure__81f5daabe6507b25b2ee5eab,revision_v1_robustness_v2_payload_fidelity_v2__96bd186268a8567334b5,revision_v1_primary_v2_payload_fidelity_v2__3689081bb5c4511b1c87,raw_transmission,transformed_text_retokenized,character_substitution,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_004,personal_narrative_blog,2,raw_transmission,content_edit_tokenization_divergence,character_substitution,descriptive_first_divergence_not_causal_proof,5,2650.0,865.0,13,2499.0,16,True,False,False,42048cc2c1346e047690ef46436371e8a737946098cb0550b8dfbdc43ad4da8e,0,8,recorded
failure__dc02b00f53adc51dcd8cc23b,revision_v1_robustness_v2_payload_fidelity_v2__6eb8e3cd40b0eff508bc,revision_v1_primary_v2_payload_fidelity_v2__3689081bb5c4511b1c87,raw_transmission,transformed_text_retokenized,token_deletion,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_004,personal_narrative_blog,5,raw_transmission,content_edit_tokenization_divergence,token_deletion,descriptive_first_divergence_not_causal_proof,7,315.0,1521.0,3,501.0,16,True,False,False,070a81c1c2c363b4e625bcdc06bcf5f4ed2ddb1bc31896be799416ca97470c04,0,8,recorded
failure__1a2a7938eee08fe04fd794e2,revision_v1_robustness_v2_payload_fidelity_v2__a8e4dee1b049ca1d3bc5,revision_v1_primary_v2_payload_fidelity_v2__3689081bb5c4511b1c87,raw_transmission,transformed_text_retokenized,paraphrase,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_004,personal_narrative_blog,0,raw_transmission,semantic_rewrite_divergence,paraphrase transformation,descriptive_first_divergence_not_causal_proof,0,320.0,11.0,8,108802.0,16,True,False,False,fd9fd860a1176177d99f43c848c28112f7d49c410f3768fd8d2f603cdd6c9ae5,0,8,recorded
failure__41f5e0d79f581acb33fc6675,revision_v1_robustness_v2_payload_fidelity_v2__df8fcf52dfe0cbb7ebae,revision_v1_primary_v2_payload_fidelity_v2__4e5fb75f4b18f8f1df5d,raw_transmission,transformed_text_retokenized,line_endings,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_005,factual_explanatory,1,raw_transmission,whitespace_or_markup_tokenization_divergence,line_endings,descriptive_first_divergence_not_causal_proof,0,720.0,2591.0,16,,16,False,False,True,42048cc2c1346e047690ef46436371e8a737946098cb0550b8dfbdc43ad4da8e,0,8,recorded
failure__9b7bcdf165babb97ba08c310,revision_v1_robustness_v2_payload_fidelity_v2__63313e86e98de0338065,revision_v1_primary_v2_payload_fidelity_v2__4e5fb75f4b18f8f1df5d,raw_transmission,transformed_text_retokenized,whitespace_trim,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_005,factual_explanatory,0,raw_transmission,whitespace_or_markup_tokenization_divergence,whitespace_trim,descriptive_first_divergence_not_causal_proof,0,320.0,7.0,6,98524.0,16,True,False,False,1c6eacf30c081f862e472155f17a3cb5c87d9f1bff6a59f043ebd9bd645bc049,0,8,recorded
failure__c1827e2e16576860f6a30a3b,revision_v1_robustness_v2_payload_fidelity_v2__620b47232286f8f5ecdb,revision_v1_primary_v2_payload_fidelity_v2__4e5fb75f4b18f8f1df5d,raw_transmission,transformed_text_retokenized,whitespace_collapse,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_005,factual_explanatory,0,raw_transmission,whitespace_or_markup_tokenization_divergence,whitespace_collapse,descriptive_first_divergence_not_causal_proof,0,320.0,7.0,6,98524.0,16,True,False,False,1c6eacf30c081f862e472155f17a3cb5c87d9f1bff6a59f043ebd9bd645bc049,0,8,recorded
failure__a36107153cfb0d6f0a566adf,revision_v1_robustness_v2_payload_fidelity_v2__c9e1aa92c35eff060e47,revision_v1_primary_v2_payload_fidelity_v2__4e5fb75f4b18f8f1df5d,raw_transmission,transformed_text_retokenized,markdown_copy_paste,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_005,factual_explanatory,0,raw_transmission,whitespace_or_markup_tokenization_divergence,markdown_copy_paste,descriptive_first_divergence_not_causal_proof,0,320.0,29.0,6,,16,False,False,True,1c6eacf30c081f862e472155f17a3cb5c87d9f1bff6a59f043ebd9bd645bc049,0,8,recorded
failure__2001fe84519f9ada4fc8dee1,revision_v1_robustness_v2_payload_fidelity_v2__65734879ec04d21243d9,revision_v1_primary_v2_payload_fidelity_v2__4e5fb75f4b18f8f1df5d,raw_transmission,transformed_text_retokenized,character_insertion,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_005,factual_explanatory,1,raw_transmission,content_edit_tokenization_divergence,character_insertion,descriptive_first_divergence_not_causal_proof,1,13617.0,849.0,1,135.0,16,True,False,False,42048cc2c1346e047690ef46436371e8a737946098cb0550b8dfbdc43ad4da8e,0,8,recorded
failure__8959bb8e9eb47ee42614605d,revision_v1_robustness_v2_payload_fidelity_v2__f9b856eb707505fba47b,revision_v1_primary_v2_payload_fidelity_v2__4e5fb75f4b18f8f1df5d,raw_transmission,transformed_text_retokenized,character_deletion,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_005,factual_explanatory,5,raw_transmission,content_edit_tokenization_divergence,character_deletion,descriptive_first_divergence_not_causal_proof,0,12037.0,1443.0,14,892.0,16,True,False,False,fd9fd860a1176177d99f43c848c28112f7d49c410f3768fd8d2f603cdd6c9ae5,0,8,recorded
failure__a64a0b497109a4c0c0d62b08,revision_v1_robustness_v2_payload_fidelity_v2__e837d7e7b065fcd39af7,revision_v1_primary_v2_payload_fidelity_v2__4e5fb75f4b18f8f1df5d,raw_transmission,transformed_text_retokenized,paraphrase,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_005,factual_explanatory,0,raw_transmission,semantic_rewrite_divergence,paraphrase transformation,descriptive_first_divergence_not_causal_proof,0,320.0,220.0,6,10.0,16,False,False,False,1c6eacf30c081f862e472155f17a3cb5c87d9f1bff6a59f043ebd9bd645bc049,0,8,recorded
failure__d03ff0a0868b5693a8b351f9,revision_v1_robustness_v2_payload_fidelity_v2__01533662bb77732b771c,revision_v1_primary_v2_payload_fidelity_v2__3ef7bc65f5d9ddc24c8a,raw_transmission,transformed_text_retokenized,line_endings,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_006,casual_conversation,0,raw_transmission,whitespace_or_markup_tokenization_divergence,line_endings,descriptive_first_divergence_not_causal_proof,0,271.0,881.0,3,,16,False,False,True,a665868039df7254678261e71a6bdc8eeb198ce8113cd6557e12a72550e262df,0,8,recorded
failure__d550585f6ea512da1f41fa0d,revision_v1_robustness_v2_payload_fidelity_v2__f6e853aba3d601b469f7,revision_v1_primary_v2_payload_fidelity_v2__3ef7bc65f5d9ddc24c8a,raw_transmission,transformed_text_retokenized,whitespace_trim,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_006,casual_conversation,0,raw_transmission,whitespace_or_markup_tokenization_divergence,whitespace_trim,descriptive_first_divergence_not_causal_proof,0,1472.0,2675.0,3,11441.0,16,True,False,False,a665868039df7254678261e71a6bdc8eeb198ce8113cd6557e12a72550e262df,0,8,recorded
failure__c7c3c142dfbb390b482ba506,revision_v1_robustness_v2_payload_fidelity_v2__81a57959cb2278a82efa,revision_v1_primary_v2_payload_fidelity_v2__3ef7bc65f5d9ddc24c8a,raw_transmission,transformed_text_retokenized,whitespace_collapse,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_006,casual_conversation,0,raw_transmission,whitespace_or_markup_tokenization_divergence,whitespace_collapse,descriptive_first_divergence_not_causal_proof,0,1472.0,2675.0,3,11441.0,16,True,False,False,a665868039df7254678261e71a6bdc8eeb198ce8113cd6557e12a72550e262df,0,8,recorded
failure__eba8388ca35eb845b226eb0a,revision_v1_robustness_v2_payload_fidelity_v2__fda048ad9109816273c0,revision_v1_primary_v2_payload_fidelity_v2__3ef7bc65f5d9ddc24c8a,raw_transmission,transformed_text_retokenized,markdown_copy_paste,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_006,casual_conversation,0,raw_transmission,whitespace_or_markup_tokenization_divergence,markdown_copy_paste,descriptive_first_divergence_not_causal_proof,0,1472.0,29.0,3,,16,False,False,True,a665868039df7254678261e71a6bdc8eeb198ce8113cd6557e12a72550e262df,0,8,recorded
failure__e38bf4979dab256a687ba46a,revision_v1_robustness_v2_payload_fidelity_v2__4d4d7a83e01dc92f9833,revision_v1_primary_v2_payload_fidelity_v2__3ef7bc65f5d9ddc24c8a,raw_transmission,transformed_text_retokenized,character_insertion,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_006,casual_conversation,1,raw_transmission,content_edit_tokenization_divergence,character_insertion,descriptive_first_divergence_not_causal_proof,0,4815.0,720.0,4,21.0,16,True,False,False,9cf325c1842a91c4a1c872b2c4fead34c7cdc19ed52cda8efc9bfd71037eb5e1,0,8,recorded
failure__7e9382395daa46cef7bda71f,revision_v1_robustness_v2_payload_fidelity_v2__c8346551fecedd12d1e0,revision_v1_primary_v2_payload_fidelity_v2__3ef7bc65f5d9ddc24c8a,raw_transmission,transformed_text_retokenized,character_deletion,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_006,casual_conversation,0,raw_transmission,content_edit_tokenization_divergence,character_deletion,descriptive_first_divergence_not_causal_proof,2,9395.0,1097.0,5,1453.0,16,True,False,False,a665868039df7254678261e71a6bdc8eeb198ce8113cd6557e12a72550e262df,0,8,recorded
failure__a2b8912c399a19f4c97f739b,revision_v1_robustness_v2_payload_fidelity_v2__69db94068994339a41f2,revision_v1_primary_v2_payload_fidelity_v2__3ef7bc65f5d9ddc24c8a,raw_transmission,transformed_text_retokenized,character_substitution,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_006,casual_conversation,0,raw_transmission,content_edit_tokenization_divergence,character_substitution,descriptive_first_divergence_not_causal_proof,6,1984.0,38049.0,5,43223.0,16,True,False,False,a665868039df7254678261e71a6bdc8eeb198ce8113cd6557e12a72550e262df,0,8,recorded
failure__410afcae2616214cfa6bfc68,revision_v1_robustness_v2_payload_fidelity_v2__689fe59d52468470f6c6,revision_v1_primary_v2_payload_fidelity_v2__3ef7bc65f5d9ddc24c8a,raw_transmission,transformed_text_retokenized,token_deletion,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_006,casual_conversation,3,raw_transmission,content_edit_tokenization_divergence,token_deletion,descriptive_first_divergence_not_causal_proof,4,32.0,25.0,13,111.0,16,True,False,False,ca2ae78f2b6fc645501e1b455b93a0eed16dbb8278b1d3948d6a1cb4c31546ae,0,8,recorded
failure__d9794d4ab623280689245008,revision_v1_robustness_v2_payload_fidelity_v2__9f49e003ded87dff730b,revision_v1_primary_v2_payload_fidelity_v2__3ef7bc65f5d9ddc24c8a,raw_transmission,transformed_text_retokenized,paraphrase,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_006,casual_conversation,0,raw_transmission,semantic_rewrite_divergence,paraphrase transformation,descriptive_first_divergence_not_causal_proof,0,1472.0,358.0,3,30.0,16,True,False,False,a665868039df7254678261e71a6bdc8eeb198ce8113cd6557e12a72550e262df,0,8,recorded
failure__cbf0090907871cc19dc8909e,revision_v1_robustness_v2_payload_fidelity_v2__9d0d1a7831d964b8a619,revision_v1_primary_v2_payload_fidelity_v2__e7c7250a52cedb2c9667,raw_transmission,transformed_text_retokenized,line_endings,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_007,professional_communication,0,raw_transmission,whitespace_or_markup_tokenization_divergence,line_endings,descriptive_first_divergence_not_causal_proof,0,1035.0,60579.0,14,,16,False,False,True,9cf325c1842a91c4a1c872b2c4fead34c7cdc19ed52cda8efc9bfd71037eb5e1,0,8,recorded
failure__eb68128f0b58edcbcbb2098b,revision_v1_robustness_v2_payload_fidelity_v2__c5877d35fdd53f7814f2,revision_v1_primary_v2_payload_fidelity_v2__e7c7250a52cedb2c9667,raw_transmission,transformed_text_retokenized,whitespace_trim,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_007,professional_communication,1,raw_transmission,whitespace_or_markup_tokenization_divergence,whitespace_trim,descriptive_first_divergence_not_causal_proof,0,13688.0,13617.0,8,1017.0,16,True,False,False,873c488ceae3ca304736f5f99ce69feace97691a73b49c5e011589bfba94ae06,0,8,recorded
failure__093d84b0c2857c03171cf7c6,revision_v1_robustness_v2_payload_fidelity_v2__cdfe63b0f332bce62b80,revision_v1_primary_v2_payload_fidelity_v2__e7c7250a52cedb2c9667,raw_transmission,transformed_text_retokenized,whitespace_collapse,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_007,professional_communication,0,raw_transmission,whitespace_or_markup_tokenization_divergence,whitespace_collapse,descriptive_first_divergence_not_causal_proof,2,1035.0,334.0,10,8.0,16,False,False,False,9cf325c1842a91c4a1c872b2c4fead34c7cdc19ed52cda8efc9bfd71037eb5e1,0,8,recorded
failure__59f110fbec99170876aba906,revision_v1_robustness_v2_payload_fidelity_v2__b4262703b80a10915f20,revision_v1_primary_v2_payload_fidelity_v2__e7c7250a52cedb2c9667,raw_transmission,transformed_text_retokenized,quote_conversion,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_007,professional_communication,0,raw_transmission,quotation_tokenization_divergence,quote_conversion,descriptive_first_divergence_not_causal_proof,1,1.0,2118.0,6,560.0,16,True,False,False,9cf325c1842a91c4a1c872b2c4fead34c7cdc19ed52cda8efc9bfd71037eb5e1,0,8,recorded
failure__38fecdf87409c23626541ee0,revision_v1_robustness_v2_payload_fidelity_v2__426b644e9ac22664e3c1,revision_v1_primary_v2_payload_fidelity_v2__e7c7250a52cedb2c9667,raw_transmission,transformed_text_retokenized,markdown_copy_paste,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_007,professional_communication,0,raw_transmission,whitespace_or_markup_tokenization_divergence,markdown_copy_paste,descriptive_first_divergence_not_causal_proof,0,334.0,29.0,14,,16,False,False,True,9cf325c1842a91c4a1c872b2c4fead34c7cdc19ed52cda8efc9bfd71037eb5e1,0,8,recorded
failure__3a176972441e3dd04e279fcd,revision_v1_robustness_v2_payload_fidelity_v2__08f22829783710e1ddc2,revision_v1_primary_v2_payload_fidelity_v2__e7c7250a52cedb2c9667,raw_transmission,transformed_text_retokenized,character_insertion,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_007,professional_communication,6,raw_transmission,content_edit_tokenization_divergence,character_insertion,descriptive_first_divergence_not_causal_proof,3,18899.0,737.0,7,1622.0,16,True,False,False,9cf325c1842a91c4a1c872b2c4fead34c7cdc19ed52cda8efc9bfd71037eb5e1,0,8,recorded
failure__812bb2508e9a35f7e1542142,revision_v1_robustness_v2_payload_fidelity_v2__8157220abc765a0d45b3,revision_v1_primary_v2_payload_fidelity_v2__e7c7250a52cedb2c9667,raw_transmission,transformed_text_retokenized,character_deletion,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_007,professional_communication,7,raw_transmission,content_edit_tokenization_divergence,character_deletion,descriptive_first_divergence_not_causal_proof,3,13336.0,2278.0,12,105.0,16,True,False,False,873c488ceae3ca304736f5f99ce69feace97691a73b49c5e011589bfba94ae06,0,8,recorded
failure__5e145726fe9f0b80bdbb6e5d,revision_v1_robustness_v2_payload_fidelity_v2__2ca36fbffec623537368,revision_v1_primary_v2_payload_fidelity_v2__e7c7250a52cedb2c9667,raw_transmission,transformed_text_retokenized,character_substitution,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_007,professional_communication,5,raw_transmission,content_edit_tokenization_divergence,character_substitution,descriptive_first_divergence_not_causal_proof,2,32946.0,7892.0,9,2437.0,16,True,False,False,a665868039df7254678261e71a6bdc8eeb198ce8113cd6557e12a72550e262df,0,8,recorded
failure__7c88c029dcec223e3e26d8b3,revision_v1_robustness_v2_payload_fidelity_v2__6307eef72ccdf33e2a2b,revision_v1_primary_v2_payload_fidelity_v2__e7c7250a52cedb2c9667,raw_transmission,transformed_text_retokenized,token_deletion,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_007,professional_communication,5,raw_transmission,content_edit_tokenization_divergence,token_deletion,descriptive_first_divergence_not_causal_proof,7,2195.0,334.0,10,48.0,16,True,False,False,a665868039df7254678261e71a6bdc8eeb198ce8113cd6557e12a72550e262df,0,8,recorded
failure__1da8fd14c7a60eb377f9107f,revision_v1_robustness_v2_payload_fidelity_v2__959934fbca863bb749fd,revision_v1_primary_v2_payload_fidelity_v2__e7c7250a52cedb2c9667,raw_transmission,transformed_text_retokenized,paraphrase,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_007,professional_communication,0,raw_transmission,semantic_rewrite_divergence,paraphrase transformation,descriptive_first_divergence_not_causal_proof,0,334.0,1035.0,14,11.0,16,False,False,False,9cf325c1842a91c4a1c872b2c4fead34c7cdc19ed52cda8efc9bfd71037eb5e1,0,8,recorded
failure__ce170692c0977f124dfc5352,revision_v1_robustness_v2_payload_fidelity_v2__6623423fafa67efa7d1d,revision_v1_primary_v2_payload_fidelity_v2__63a0fe567cd81f84598b,raw_transmission,transformed_text_retokenized,line_endings,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_008,forum_question_answer,0,raw_transmission,whitespace_or_markup_tokenization_divergence,line_endings,descriptive_first_divergence_not_causal_proof,0,5244.0,27333.0,1,,16,False,False,True,873c488ceae3ca304736f5f99ce69feace97691a73b49c5e011589bfba94ae06,0,8,recorded
failure__e795262ba74ee67114f97cab,revision_v1_robustness_v2_payload_fidelity_v2__d9926c6ce89f14f05a67,revision_v1_primary_v2_payload_fidelity_v2__63a0fe567cd81f84598b,raw_transmission,transformed_text_retokenized,whitespace_trim,none,llama3_8b_instruct_q4_k_m,llama3_8b_instruct_q4_k_m,revision_v1_sha256_hex_008,forum_question_answer,1,raw_transmission,whitespace_or_markup_tokenization_divergence,whitespace_trim,descriptive_first_divergence_not_causal_proof,0,1789.0,2520.0,5,40498.0,16,True,False,False,ca2ae78f2b6fc645501e1b455b93a0eed16dbb8278b1d3948d6a1cb4c31546ae,0,8,recorded
